address,bing_type,bing_confidence,bing_latitude,bing_longitude,mapquest_type,mapquest_class,mapquest_latitude,mapquest_longitude
"1335 N Franklin ST PIttsburgh, PA",Address,High,40.45564270019531,-80.0267562866211,house,place,40.4559839524509,-80.0259292773667
"135  Jucunda ST PIttsburgh, PA",Address,High,40.41755676269531,-79.98963165283203,house,place,40.4174512868919,-79.9892168666922
"Meadville ST &  Belleau ST PIttsburgh, PA",RoadIntersection,High,40.46196989715099,-80.00559031963348,,,,
"14  Boston ST PIttsburgh, PA",Address,High,40.46949768066406,-80.03483581542969,house,place,40.4694874347826,-80.0350413478261
"1324  Heart CT PIttsburgh, PA",Address,High,40.460855439305305,-79.8880659788847,house,place,40.4596161385178,-79.8866715688743
"900  Mellon ST PIttsburgh, PA",Address,High,40.472445264458656,-79.92405988276005,house,place,40.472406,-79.924019
"1704  Belleau DR PIttsburgh, PA",Address,High,40.46077363193035,-80.00714667141438,residential,highway,40.46125,-80.0073041
"2333  Perrysville AV PIttsburgh, PA",Address,High,40.467033,-80.010665,house,place,40.4669692,-80.0106241
"Sandusky CT & PIttsburgh, PA",,,,,residential,highway,40.4598252,-80.0058323
"1030  Strahley PL PIttsburgh, PA",Address,High,40.44548034667969,-80.04109191894531,house,place,40.445362,-80.041054
"408  Daytona ST PIttsburgh, PA",Address,High,40.41078186035156,-79.99526977539062,residential,highway,40.410948,-79.9968979
"104  Freeland ST PIttsburgh, PA",Address,High,40.41838836669922,-80.00552368164062,residential,highway,40.4182139,-80.0057433
"6910  Churchland ST PIttsburgh, PA",Address,High,40.473018646240234,-79.89859771728516,house,place,40.47289,-79.8983942
"Lincoln AV &  Churchland ST PIttsburgh, PA",RoadIntersection,High,40.46975031495094,-79.89456966519356,,,,
"Bailey AV &  Haberman AV PIttsburgh, PA",RoadIntersection,High,40.426959693431854,-80.00256009399891,,,,
"3517  Fleming AV PIttsburgh, PA",Address,High,40.47893524169922,-80.03914642333984,house,place,40.4789331100968,-80.0392129261297
"83 E Amanda AV PIttsburgh, PA",Address,High,40.41876621544361,-79.98814858496189,residential,highway,40.4022654,-79.9884791
"Allen ST & E Warrington AV PIttsburgh, PA",RoadIntersection,High,40.42180985212326,-79.99374970793724,,,,
"139  Bausman ST PIttsburgh, PA",Address,High,40.414433777332306,-79.9897076189518,house,place,40.4144684555489,-79.9897844089898
"4725  Liberty AV PIttsburgh, PA",Address,High,40.461864,-79.948944,house,place,40.461754,-79.9490524
"3517  Fleming AV PIttsburgh, PA",Address,High,40.478935,-80.039146,house,place,40.4789331100968,-80.0392129261297
"1616  High ST PIttsburgh, PA",Address,High,40.46668243408203,-79.98619079589844,house,place,40.4665766519145,-79.9858611419037
"2336  Edgebrook AV PIttsburgh, PA",Address,High,40.393291,-80.015258,house,place,40.3958627139941,-80.0142189076488
"547  Paulson AV PIttsburgh, PA",Address,High,40.464595794677734,-79.910888671875,house,place,40.4644212857143,-79.9108384285714
"163  Penfort ST PIttsburgh, PA",Address,High,40.47420211136341,-80.00266671180725,house,place,40.4745197,-80.0029772
"Shetland ST &  Winfield ST PIttsburgh, PA",RoadIntersection,High,40.46400032937527,-79.9097502976656,,,,
"3210  Lecky AV PIttsburgh, PA",Address,High,40.4743766784668,-80.03408813476562,house,place,40.4744755566267,-80.034330420582
"5536  Baywood ST PIttsburgh, PA",Address,High,40.470767974853516,-79.92781066894531,house,place,40.4707867,-79.9277942
"1000  Arch ST PIttsburgh, PA",Address,High,40.45431084930897,-80.00855952501297,house,place,40.4546971694393,-80.0083849911842
"915  Washington BL PIttsburgh, PA",Address,High,40.46046829223633,-79.90699005126953,,,,
"97  Hornaday RD PIttsburgh, PA",Address,High,40.39482879638672,-79.98605346679688,house,place,40.3949037178064,-79.9847118722719
"224  Cedarhurst ST PIttsburgh, PA",Address,High,40.41801834106445,-80.00286865234375,service,highway,40.4183772,-79.9931718
"2532  Penn AV PIttsburgh, PA",Address,High,40.454322,-79.978874,house,place,40.4542169412036,-79.9792788933934
"Oakwood ST &  Frankstown AV PIttsburgh, PA",RoadIntersection,High,40.45504979789257,-79.88594971597195,,,,
"Knox AV &  Grape ST PIttsburgh, PA",RoadIntersection,High,40.412729904055595,-79.99043986201286,,,,
"1415  Columbus AV PIttsburgh, PA",Address,High,40.45733642578125,-80.02811431884766,house,place,40.4575455806025,-80.0278798066864
"183  Knox AV PIttsburgh, PA",Address,High,40.412132263183594,-79.99068450927734,house,place,40.4139415,-79.9903895
"181  Knox AV PIttsburgh, PA",Address,High,40.4122428894043,-79.99069213867188,tertiary,highway,40.413625,-79.9904773
"227  Zara ST PIttsburgh, PA",Address,High,40.416019439697266,-79.99197387695312,house,place,40.4159086071133,-79.9913178564536
"227  Seabright ST PIttsburgh, PA",Address,High,40.466278076171875,-80.00924682617188,house,place,40.4660892938212,-80.0091931927995
"6400  Apple AV PIttsburgh, PA",Address,High,40.46861506998539,-79.90668453276157,house,place,40.468399,-79.906431
"1322  Lieb WY PIttsburgh, PA",Address,High,40.4638671875,-80.02920532226562,service,highway,40.4640986,-80.0287885
"6442  Apple AV PIttsburgh, PA",Address,High,40.467628,-79.90522,house,place,40.4675989,-79.905209
"Frankstown AV &  Oakwood ST PIttsburgh, PA",RoadIntersection,High,40.45504979789257,-79.88594971597195,,,,
"Linwood AV &  Trimber ST PIttsburgh, PA",RoadIntersection,High,40.47016002237797,-80.01409024000168,,,,
"115  Rochelle ST PIttsburgh, PA",Address,High,40.41535568237305,-79.98892974853516,house,place,40.415230768023,-79.989056171149
"1522  Lowrie ST PIttsburgh, PA",Address,High,40.461936950683594,-79.98458862304688,house,place,40.4619584186822,-79.9843722344627
"340 N Taylor AV PIttsburgh, PA",Address,High,40.456730872392654,-80.01098223030567,house,place,40.4567927692308,-80.0109582051282
"2343  Maple AV PIttsburgh, PA",Address,High,40.46724312007427,-80.00860176980495,house,place,40.4671569640077,-80.0086152303287
"Belplain ST &  Brownsville RD PIttsburgh, PA",RoadIntersection,High,40.385640263557434,-79.97867971658707,,,,
"Centre AV & S Highland AV PIttsburgh, PA",RoadIntersection,High,40.45992001891136,-79.92502011358738,,,,
"5205  Glenwood AV PIttsburgh, PA",Address,High,40.40607833862305,-79.93942260742188,house,place,40.4063963333333,-79.939593
"6001  Centre AV PIttsburgh, PA",Address,High,40.46001456677914,-79.92487661540508,house,place,40.460075,-79.924931
"1301  Overcliff ST PIttsburgh, PA",Address,High,40.464752197265625,-80.02873992919922,,,,
"1118  Paulson AV PIttsburgh, PA",Address,High,40.467288970947266,-79.90480041503906,house,place,40.4673268,-79.904853
"104  Lake DR PIttsburgh, PA",RoadBlock,Medium,40.48270034790039,-79.91059875488281,unclassified,highway,40.4811797,-79.9109418
"300  Millbridge ST PIttsburgh, PA",Address,High,40.41984558105469,-79.99596405029297,residential,highway,40.421281,-79.9958029
"220  Millbridge ST PIttsburgh, PA",Address,High,40.42009735107422,-79.99604034423828,house,place,40.420215744186,-79.9958894418605
"5420  Stanton AV PIttsburgh, PA",Address,High,40.47264099121094,-79.93008422851562,house,place,40.4729068571429,-79.9300931428571
"Arlington AV &  Josephine ST PIttsburgh, PA",RoadIntersection,High,40.417380183935165,-79.96545977890491,,,,
"2337  Spring ST PIttsburgh, PA",Address,High,40.41636276245117,-79.97327423095703,house,place,40.4162999170838,-79.9740518643633
"2121  Forbes AV PIttsburgh, PA",Address,High,40.43728820979595,-79.97555628418922,primary,highway,40.4395608,-79.8994473
"7734  Susquehanna ST PIttsburgh, PA",Address,High,40.44969940185547,-79.88932800292969,house,place,40.4500060764701,-79.8898526273643
"7520  Hamilton AV PIttsburgh, PA",Address,High,40.453002,-79.892044,house,place,40.4533301354936,-79.8922124316762
"1824  Ley ST PIttsburgh, PA",Address,High,40.465274810791016,-79.98222351074219,house,place,40.4651811948268,-79.9821471449952
"102  Redlyn ST PIttsburgh, PA",Address,High,40.41333273053169,-79.991544932127,residential,highway,40.4126999,-79.9913947
"Bedford AV &  Chauncey DR PIttsburgh, PA",RoadIntersection,High,40.45079983770847,-79.97225984930992,,,,
"Perrysville AV & N Charles ST PIttsburgh, PA",RoadIntersection,High,40.470986534270445,-80.00858702070857,,,,
"1441  Woods Run AV PIttsburgh, PA",Address,High,40.475074768066406,-80.03494262695312,house,place,40.4755355666379,-80.0343593633206
"928  Berkshire AV PIttsburgh, PA",Address,High,40.391742,-80.019355,house,place,40.3919169972404,-80.0192994305246
"1404  Amanda ST PIttsburgh, PA",Address,High,40.40198516845703,-79.98866271972656,tertiary,highway,40.4166578,-79.9881561
"2234  Webster AV PIttsburgh, PA",Address,High,40.4477653503418,-79.9764404296875,house,place,40.4478209391598,-79.9765420096948
"Essen ST &  Penfort ST PIttsburgh, PA",RoadIntersection,High,40.47317541139998,-80.0028486235622,,,,
"523  Morgan ST PIttsburgh, PA",Address,High,40.44826889038086,-79.96739196777344,house,place,40.4488085409703,-79.9675900075224
"416  Daytona ST PIttsburgh, PA",Address,High,40.4107666015625,-79.99562072753906,residential,highway,40.410948,-79.9968979
"728  Mercer ST PIttsburgh, PA",Address,High,40.44406509399414,-79.98664855957031,house,place,40.4439815204082,-79.9869281530612
"619  Climax ST PIttsburgh, PA",Address,High,40.42015838623047,-79.99651336669922,house,place,40.4200173333333,-79.9965063333333
"Oakfield WY & PIttsburgh, PA",,,,,service,highway,40.4171724,-80.0077121
"7631  Susquehanna ST PIttsburgh, PA",Address,High,40.45072937011719,-79.89092254638672,house,place,40.450686,-79.89096
"401  Moore AV PIttsburgh, PA",Address,High,40.41242980957031,-79.99508666992188,house,place,40.41225,-79.995024
"108  zara ST PIttsburgh, PA",Address,High,40.41579818725586,-79.98848724365234,house,place,40.415822,-79.988436
"2052  Bentley DR PIttsburgh, PA",Address,High,40.44053368270397,-79.97816473245621,house,place,40.440476,-79.978122
"300  Arabella ST PIttsburgh, PA",Address,High,40.41211700439453,-79.9930191040039,house,place,40.412293,-79.993067
"36  Elmore ST PIttsburgh, PA",Address,High,40.42827397584915,-79.86195467412472,residential,highway,40.4436662,-79.9765235
"5  Hot Metal ST PIttsburgh, PA",Address,High,40.42556381225586,-79.96341705322266,house,place,40.4255235,-79.9633401751583
"1903  Rose ST PIttsburgh, PA",Address,High,40.44245280325413,-79.980333968997,residential,highway,40.4434854,-79.9778116
"480  Oak Hill DR PIttsburgh, PA",Address,High,40.443060323596,-79.96983982622623,residential,highway,40.4399067,-79.9675647
"5544  Columbo ST PIttsburgh, PA",Address,High,40.468536376953125,-79.92984771728516,house,place,40.4685867,-79.9298214
"Bigelow BL &  Herron AV PIttsburgh, PA",RoadIntersection,High,40.455670058727264,-79.96601969003677,,,,
"10  Bucyrus ST PIttsburgh, PA",Address,High,40.44473648071289,-80.04061889648438,house,place,40.4454524646201,-80.0397615513579
"2205  Rose ST PIttsburgh, PA",RoadBlock,Medium,40.4434814453125,-79.97779846191406,residential,highway,40.4434854,-79.9778116
"6614.5  Rowan ST PIttsburgh, PA",Address,High,40.464908,-79.904167,,,,
"6712  Rowan ST PIttsburgh, PA",Address,High,40.46409225463867,-79.9028091430664,house,place,40.4641219,-79.9027899
"6640  Rowan ST PIttsburgh, PA",Address,High,40.464359283447266,-79.90337371826172,house,place,40.4648947594286,-79.9039883800103
"5516  Baywood ST PIttsburgh, PA",Address,High,40.471004486083984,-79.928466796875,house,place,40.4710404,-79.9284474
"1022  Goehring ST PIttsburgh, PA",Address,High,40.46052169799805,-79.99470520019531,house,place,40.460466,-79.994508
"2252  Dellrose ST PIttsburgh, PA",Address,High,40.3895263671875,-79.98677062988281,house,place,40.3900181000849,-79.9868140947277
"26  Meritt AV PIttsburgh, PA",Address,High,40.383872,-79.978797,house,place,40.3838157734393,-79.9786341572074
"1205  Juniata ST PIttsburgh, PA",Address,High,40.45728302001953,-80.02361297607422,house,place,40.4574036628855,-80.023489155264
"29th ST &  Penn AV PIttsburgh, PA",RoadIntersection,High,40.45783996582031,-79.97419975697994,,,,
"800  Peralta ST PIttsburgh, PA",Address,High,40.45541189610958,-79.99707363545895,house,place,40.45545,-79.997089
"N Linden AV &  Mc Pherson BL PIttsburgh, PA",RoadIntersection,High,40.454949885606766,-79.90826971828938,,,,
"310  Mayfield AV PIttsburgh, PA",Address,High,40.473575592041016,-80.01394653320312,house,place,40.4735465,-80.0139743
"5523  Stanton AV PIttsburgh, PA",Address,High,40.472171783447266,-79.92711639404297,house,place,40.4720869,-79.9271775
"1246  Oakmont ST PIttsburgh, PA",Address,High,40.440223693847656,-80.05571746826172,house,place,40.4403600184553,-80.0549160446442
"900  Woodlow ST PIttsburgh, PA",Address,High,40.44609121978283,-80.0521132349968,house,place,40.447019,-80.051229
"Industrial HWY & PIttsburgh, PA",,,,,tertiary,highway,40.4456051,-80.0869542
"3755  Chartiers AV PIttsburgh, PA",Address,High,40.457519,-80.072692,house,place,40.4577038745477,-80.072509196354
"1514 N Lang AV PIttsburgh, PA",Address,High,40.46307373046875,-79.8967514038086,house,place,40.4630706511628,-79.8969063488372
"Penfort ST &  Mt Pleasant RD PIttsburgh, PA",RoadIntersection,High,40.47701082531882,-79.9995024361968,,,,
"7500  Kelly ST PIttsburgh, PA",Address,High,40.45443758368492,-79.89246413111687,house,place,40.454416,-79.892505
"3636  Mintwood ST PIttsburgh, PA",Address,High,40.46324920654297,-79.9627914428711,house,place,40.4633138898872,-79.9633684855331
"Shawnee ST &  Ossipee ST PIttsburgh, PA",RoadIntersection,High,40.451340302824974,-79.96359966695309,,,,
"2370  Saranac AV PIttsburgh, PA",Address,High,40.40068,-80.02729,house,place,40.4007179,-80.0272254
"924  Stock ST PIttsburgh, PA",Address,High,40.36558532714844,-79.91981506347656,house,place,40.365748,-79.919713
"1320  Heart CT PIttsburgh, PA",Address,High,40.460840687155724,-79.88805189728737,house,place,40.4595965957967,-79.8866863256229
"8914  Frankstown RD PIttsburgh, PA",Address,High,40.460731506347656,-79.8692855834961,secondary,highway,40.4598084,-79.8738905
"2151  Rhine ST PIttsburgh, PA",Address,High,40.467351749539375,-79.99474748969078,house,place,40.4665455714286,-79.994083
"Field WY &  Sanford ST PIttsburgh, PA",RoadIntersection,High,40.46033978462219,-80.0491601228714,,,,
"2242  Wilner DR PIttsburgh, PA",Address,High,40.45425519347191,-79.86832357943058,house,place,40.4542859993532,-79.8682681496943
"Jonathan ST &  Jonathan CT PIttsburgh, PA",RoadIntersection,High,40.45282769168381,-79.89980925051964,,,,
"169  Robinson ST PIttsburgh, PA",Address,High,40.43970489501953,-79.96582794189453,house,place,40.4397781121723,-79.9656174284157
"38  Elmore ST PIttsburgh, PA",Address,High,40.428254529833794,-79.86194930970669,residential,highway,40.4436662,-79.9765235
"3067  Terrace ST PIttsburgh, PA",Address,High,40.440209805965424,-79.96835924685001,house,place,40.4402283552136,-79.9682960328204
"7046  Monticello ST PIttsburgh, PA",Address,High,40.459774017333984,-79.89869689941406,house,place,40.4599936566638,-79.8992047984884
"157  Davenport ST PIttsburgh, PA",Address,High,40.44529342651367,-79.98086547851562,house,place,40.4453214652688,-79.9807165583316
"1411  Evandale RD PIttsburgh, PA",Address,High,40.469764709472656,-80.03245544433594,house,place,40.4699185355287,-80.0321368607276
"2100  Centre AV PIttsburgh, PA",Address,High,40.44447585940361,-79.97845575213432,primary,highway,40.4612076,-79.9223654
"Forbes AV & S Braddock AV PIttsburgh, PA",RoadIntersection,High,40.439700186252594,-79.89766024053097,,,,
"1309  Pitt ST PIttsburgh, PA",Address,High,40.447441,-79.88581,,,,
"47  Bracey CT PIttsburgh, PA",Address,High,40.45524291694164,-79.86664451658726,,,,
"1400 W north AV PIttsburgh, PA",Address,High,40.4522093385458,-80.0259093940258,house,place,40.452257,-80.025909
"6532  Stanton AV PIttsburgh, PA",Address,High,40.47118663787842,-79.91138979792595,house,place,40.4719642579288,-79.9112240326398
"4709  Corday WY PIttsburgh, PA",Address,High,40.462249755859375,-79.94933319091797,service,highway,40.458509,-79.9420928
"1229  Mohler ST PIttsburgh, PA",Address,High,40.45929171144962,-79.88771662116051,house,place,40.4594805,-79.887016
"580  Oakwood ST PIttsburgh, PA",Address,High,40.451377868652344,-79.88419342041016,house,place,40.4513819000354,-79.8845450943355
"1212  Nolan CT PIttsburgh, PA",Address,High,40.4596209526062,-79.88688915967941,,,,
"225  Moore AV PIttsburgh, PA",Address,High,40.41172409057617,-79.99191284179688,house,place,40.4115165562829,-79.9913506121321
"727  Johnston AV PIttsburgh, PA",Address,High,40.40595732629299,-79.93335239589214,house,place,40.4058186428571,-79.9336270714286
"Glen Mawr ST &  Minton ST PIttsburgh, PA",RoadIntersection,High,40.45668996870518,-80.05271002650261,,,,
"405  Kingsboro ST PIttsburgh, PA",Address,High,40.42195510864258,-80.0003890991211,house,place,40.4218396113214,-80.0004450113566
"3907  Howley ST PIttsburgh, PA",Address,High,40.46345901489258,-79.95928955078125,house,place,40.4633500217604,-79.9593367076588
"3072  Terrace ST PIttsburgh, PA",Address,High,40.44008105993271,-79.9683290719986,residential,highway,40.4402402,-79.9685022
"Terrace ST &  Whitridge ST PIttsburgh, PA",RoadIntersection,High,40.44001821969856,-79.96759689244018,,,,
"1274  Spring Garden AV PIttsburgh, PA",Address,High,40.460861,-79.988914,tertiary,highway,40.4764516,-79.9895694
"7549  HAMILTON AV PIttsburgh, PA",Address,High,40.453422,-79.891395,house,place,40.4533692824655,-79.8916302899298
"3706  Mintwood ST PIttsburgh, PA",Address,High,40.463375091552734,-79.96180725097656,house,place,40.463479,-79.961896
"1242  Dickson ST PIttsburgh, PA",Address,High,40.47018814086914,-80.02923583984375,house,place,40.4700547333333,-80.029269
