VICTIM_ID,TYPE,CCR,DATE,TIME,HOUR,LOCATION,CENSUS_TRACT,NEIGHBORHOOD,ZONE,WEAPON,,MOTIVE,VICTIM_RACE,VICTIM_SEX,VICTIM_AGE,ACTOR_CT.
,Aggravated Assaults with a Firearm,14209685,10/20/14,,20,1022  Goehring ST,,East Allegheny,1
,Aggravated Assaults with a Firearm,14210764,10/21/14,,4,2252  Dellrose ST,,Carrick,3
,Aggravated Assaults with a Firearm,14211845,10/24/14,,1,26  Meritt AV,,Carrick,3
,Aggravated Assaults with a Firearm,14212457,10/24/14,,22,1205  Juniata ST,,Manchester,1
,Aggravated Assaults with a Firearm,14214010,10/27/14,,2, 29th ST &  Penn AV,,Central Business District,2
,Aggravated Assaults with a Firearm,14214302,10/27/14,,15,800  Peralta ST,,East Allegheny,1
,Aggravated Assaults with a Firearm,14216416,10/30/14,,17,N Linden AV &  Mc Pherson BL,,Point Breeze North,4
,Aggravated Assaults with a Firearm,14218811,11/3/14,,2,310  Mayfield AV,,Perry South,1
,Aggravated Assaults with a Firearm,14220120,11/4/14,,22,5523  Stanton AV,,Larimer,5
,Aggravated Assaults with a Firearm,14220696,10/24/14,,9,1246  Oakmont ST,,Crafton Heights,6
,Aggravated Assaults with a Firearm,14221255,11/6/14,,16,900  Woodlow ST,,Sheraden,6
,Aggravated Assaults with a Firearm,14223426,11/9/14,,22, Industrial HWY &   ,,Fairywood,6
,Aggravated Assaults with a Firearm,14223812,11/10/14,,0,3755  Chartiers AV,,Chartiers City,6
,Aggravated Assaults with a Firearm,14224016,11/10/14,,19,1514 N Lang AV,,Homewood North,5
,Aggravated Assaults with a Firearm,14231338,11/22/14,,0, Penfort ST &  Mt Pleasant RD,,Northview Heights,1
,Aggravated Assaults with a Firearm,14232279,11/23/14,,16,7500  Kelly ST,,Homewood South,5
,Aggravated Assaults with a Firearm,14235519,11/29/14,,14,3636  Mintwood ST,,Lower Lawrenceville,2
,Aggravated Assaults with a Firearm,14237714,12/1/14,,15, Shawnee ST &  Ossipee ST,,Upper Hill,2
,Aggravated Assaults with a Firearm,14238073,12/3/14,,22,2370  Saranac AV,,Beechview,6
,Aggravated Assaults with a Firearm,14240406,12/7/14,,19,924  Stock ST,,Lincoln Place,4
,Aggravated Assaults with a Firearm,14242451,12/10/14,,22,1320  Heart CT,,Homewood North,5
,Aggravated Assaults with a Firearm,14242646,12/8/14,,17,8914  Frankstown RD,,East Hills,5
,Aggravated Assaults with a Firearm,14242656,12/11/14,,15,2151  Rhine ST,,Spring Hill,1
,Aggravated Assaults with a Firearm,14242856,12/11/14,,21, Field WY &  Sanford ST,,Esplen,6
,Aggravated Assaults with a Firearm,14243321,12/12/14,,16,2242  Wilner DR,,Homewood North,5
,Aggravated Assaults with a Firearm,14243899,12/13/14,,15, Jonathan ST &  Jonathan CT,,Point Breeze North,4
,Aggravated Assaults with a Firearm,14244631,12/14/14,,20,169  Robinson ST,,West Oakland,4
,Aggravated Assaults with a Firearm,14244922,12/15/14,,11,38  Elmore ST,,Middle Hill,2
,Aggravated Assaults with a Firearm,14246018,12/17/14,,6,3067  Terrace ST,,Terrace Village,2
,Aggravated Assaults with a Firearm,14246463,12/17/14,,22,7046  Monticello ST,,Homewood North,5
,Aggravated Assaults with a Firearm,14246502,12/17/14,,23,157  Davenport ST,,Middle Hill,2
,Aggravated Assaults with a Firearm,14246558,12/18/14,,2,1411  Evandale RD,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,14247540,12/19/14,,16,2100  Centre AV,,Central Business District,2
,Aggravated Assaults with a Firearm,14247877,12/20/14,,3, Forbes AV & S Braddock AV,,Point Breeze,4
,Aggravated Assaults with a Firearm,14248920,12/21/14,,23,1309  Pitt ST,,Homewood South,5
,Aggravated Assaults with a Firearm,14250278,12/24/14,,20,47  Bracey CT,,Homewood North,5
,Aggravated Assaults with a Firearm,14252468,12/29/14,,0,1400 W north AV,,Manchester,1
,Aggravated Assaults with a Firearm,14252691,12/29/14,,23,6532  Stanton AV,,Highland Park,5
,Aggravated Assaults with a Firearm,14252851,12/30/14,,10,4709  Corday WY,,Bloomfield,5
,Aggravated Assaults with a Firearm,14253689,12/31/14,,20,1229  Mohler ST,,Homewood North,5
,Aggravated Assaults with a Firearm,15000017,1/1/15,,0,580  Oakwood ST,,East Hills,5
,Aggravated Assaults with a Firearm,15000320,1/1/15,,0,1212  Nolan CT,,Homewood North,5
,Aggravated Assaults with a Firearm,15000913,1/2/15,,13,225  Moore AV,,Knoxville,3
,Aggravated Assaults with a Firearm,15001008,1/2/15,,14,727  Johnston AV,,Glen Hazel,4
,Aggravated Assaults with a Firearm,15001522,1/3/15,,10, Glen Mawr ST &  Minton ST,,Sheraden,6
,Aggravated Assaults with a Firearm,15001576,1/3/15,,12,405  Kingsboro ST,,Mount Washington,3
,Aggravated Assaults with a Firearm,15001760,1/3/15,,18,3907  Howley ST,,Lower Lawrenceville,2
,Aggravated Assaults with a Firearm,15002136,1/4/15,,4,3072  Terrace ST,,Terrace Village,2
,Aggravated Assaults with a Firearm,15002372,1/4/15,,18, Terrace ST &  Whitridge ST,,West Oakland,4
,Aggravated Assaults with a Firearm,15002485,1/4/15,,22,1274  Spring Garden AV,,Spring Garden,1
,Aggravated Assaults with a Firearm,15004430,1/8/15,,2,7549  HAMILTON AV,,Homewood South,5
,Aggravated Assaults with a Firearm,15005093,1/9/15,,0,3706  Mintwood ST,,Lower Lawrenceville,2
,Aggravated Assaults with a Firearm,15005741,1/10/15,,2,1242  Dickson ST,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,15006288,1/11/15,,0,1634  Bedford AV,,Crawford Roberts,2
,Aggravated Assaults with a Firearm,15009162,1/16/15,,0, Frankstown AV &  Standard AV,,East Hills,5
,Aggravated Assaults with a Firearm,15009207,1/16/15,,0,7452  Monticello ST,,Homewood North,5
,Aggravated Assaults with a Firearm,15009731,1/16/15,,20, Allendale ST &  Sutherland ST,,Sheraden,6
,Aggravated Assaults with a Firearm,15010109,1/15/15,,18,6516  Dean ST,,Lincoln Lemington Belmar,5
,Aggravated Assaults with a Firearm,15010296,1/17/15,,17,7502  Kelly ST,,Homewood South,5
,Aggravated Assaults with a Firearm,15010712,1/18/15,,3,257  Dunseith ST,,West Oakland,4
,Aggravated Assaults with a Firearm,15010828,1/18/15,,2,500  Sickles ST,,East Hills,5
,Aggravated Assaults with a Firearm,15011017,1/18/15,,20,301  Robinson ST,,West Oakland,4
,Aggravated Assaults with a Firearm,15011074,1/18/15,,22,932 N Murtland ST,,Homewood North,5
,Aggravated Assaults with a Firearm,15012279,1/20/15,,19,6123  St Marie ST,,East Liberty,5
,Aggravated Assaults with a Firearm,15013913,1/23/15,,16,7152  Monticello ST,,Homewood North,5
,Aggravated Assaults with a Firearm,15013952,1/23/15,,17,3686  Chartiers AV,,Chartiers City,6
,Aggravated Assaults with a Firearm,15016103,1/26/15,,10,530  Courtland ST,,Hazelwood,4
,Aggravated Assaults with a Firearm,15017548,1/29/15,,19,2204  Arlington AV,,Arlington,3
,Aggravated Assaults with a Firearm,15018242,1/30/15,,22,2955  Glen Mawr ST,,Sheraden,6
,Aggravated Assaults with a Firearm,15019018,2/1/15,,2, Hamilton AV &  Putnam ST,,Larimer,5
,Aggravated Assaults with a Firearm,15019254,2/1/15,,16,18  Cambria CT,,East Liberty,5
,Aggravated Assaults with a Firearm,15019456,2/2/15,,1,570  Oakwood ST,,East Hills,5
,Aggravated Assaults with a Firearm,15020437,2/3/15,,17,800 E Carson ST,,South Side Flats,3
,Aggravated Assaults with a Firearm,15020689,2/4/15,,2,97 S 23rd ST,,South Side Flats,3
,Aggravated Assaults with a Firearm,15021076,2/4/15,,17,2546  Library RD,,Overbrook,3
,Aggravated Assaults with a Firearm,15022398,2/6/15,,22,2927  Shadeland AV,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,15023525,2/8/15,,23,1040  Brushton AV,,Homewood North,5
,Aggravated Assaults with a Firearm,15024088,2/9/15,,20,2110  Arlington AV,,Arlington,3
,Aggravated Assaults with a Firearm,15026008,2/13/15,,0,820  Bryn Mawr RD,,Upper Hill,2
,Aggravated Assaults with a Firearm,15027519,2/15/15,,16,5113  Blair ST,,Hazelwood,4
,Aggravated Assaults with a Firearm,15028305,2/16/15,,23,1624  Bedford AV,,Crawford Roberts,2
,Aggravated Assaults with a Firearm,15030220,2/20/15,,11,1329  Hodgkiss ,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,15031217,2/21/15,,22,223  Climax ST,,Beltzhoover,3
,Aggravated Assaults with a Firearm,15031446,2/22/15,,5,6435  Shetland ST,,Bloomfield,5
,Aggravated Assaults with a Firearm,15031536,2/22/15,,11, Becks Run RD &   ,,Carrick,3
,Aggravated Assaults with a Firearm,15033559,2/25/15,,19, Ossipee ST &  Bryn Mawr RD,,Upper Hill,2
,Aggravated Assaults with a Firearm,15038028,3/4/15,,23,224  Millbridge ST,,Allentown,3
,Aggravated Assaults with a Firearm,15038034,3/4/15,,23,221  Millbridge ST,,Allentown,3
,Aggravated Assaults with a Firearm,15038605,3/5/15,,21,100  Standard AV,,East Hills,5
,Aggravated Assaults with a Firearm,15040887,3/9/15,,12, Bryn Mawr RD &   ,,Upper Hill,2
,Aggravated Assaults with a Firearm,15041076,3/9/15,,17, Chauncey ST &  Webster AV,,Middle Hill,2
,Aggravated Assaults with a Firearm,15042864,3/12/15,,12,2330  East Hills DR,,East Hills,5
,Aggravated Assaults with a Firearm,15043264,3/13/15,,0,991  Woodlow ST,,Crafton Heights,6
,Aggravated Assaults with a Firearm,15043550,3/13/15,,11,38  Elmore ST,,Middle Hill,2
,Aggravated Assaults with a Firearm,15044958,3/15/15,,2,1452  Geyer AV,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,15046191,3/17/15,,1,2409  Wylie AV,,Middle Hill,2
,Aggravated Assaults with a Firearm,15046781,3/17/15,,20,239  Climax ST,,Beltzhoover,3
,Aggravated Assaults with a Firearm,15047211,3/18/15,,16, River AV &  Heinz ST,,North Shore,1
,Aggravated Assaults with a Firearm,15047350,3/18/15,,20,825 N Braddock AV,,Homewood South,5
,Aggravated Assaults with a Firearm,15047387,3/18/15,,22,7217  Frankstown AV,,Homewood North,5
,Aggravated Assaults with a Firearm,15047934,3/19/15,,19,43  Ruth ST,,Mount Washington,3
,Aggravated Assaults with a Firearm,15049326,3/21/15,,23,318  Moore AV,,Knoxville,3
,Aggravated Assaults with a Firearm,15050447,3/22/15,,22,821 N Braddock AV,,Homewood South,5
,Aggravated Assaults with a Firearm,15051224,3/24/15,,21,815  Brushton AV,,Homewood South,5
,Aggravated Assaults with a Firearm,15051817,3/25/15,,20,314  Moore AV,,Knoxville,3
,Aggravated Assaults with a Firearm,15054645,3/30/15,,1,173  Merrimac ST,,Mount Washington,3
,Aggravated Assaults with a Firearm,15054691,3/30/15,,12,5051  Columbo ST,,Stanton Hgts,5
,Aggravated Assaults with a Firearm,15055039,3/30/15,,21,505  53rd ST,,Upper Lawrenceville,2
,Aggravated Assaults with a Firearm,15055851,4/1/15,,5,255  East Ohio ST,,Allegheny Center,1
,Aggravated Assaults with a Firearm,15057930,4/4/15,,3,6969  Frankstown AV,,Homewood West,5
,Aggravated Assaults with a Firearm,15058738,4/3/15,,17,1400  Locust ST,,Bluff,2
,Aggravated Assaults with a Firearm,15060275,4/8/15,,0, Brownsville RD &  McKinley ST,,Knoxville,3
,Aggravated Assaults with a Firearm,15062388,4/11/15,,0,1803 W LIBERTY AV,,Brookline,6
,Aggravated Assaults with a Firearm,15062617,4/11/15,,2,332  Knox AV,,Allentown,3
,Aggravated Assaults with a Firearm,15065890,4/16/15,,2,115  zara ST,,Knoxville,3
,Aggravated Assaults with a Firearm,15066450,4/17/15,,0, Jacksonia ST &  Saturn WY,,Central North Side,1
,Aggravated Assaults with a Firearm,15067990,4/19/15,,1,8109  Conemaugh ST,,Garfield,5
,Aggravated Assaults with a Firearm,15068364,4/19/15,,16, Marland ST &  Knox AV,,Knoxville,3
,Aggravated Assaults with a Firearm,15068447,4/18/15,,23, Kelvin ST &  Chartiers AV,,Sheraden,6
,Aggravated Assaults with a Firearm,15068619,4/20/15,,0,11  Allen ST,,Allentown,3
,Aggravated Assaults with a Firearm,15068845,4/17/15,,10,106  Berry ST,,Windgap,4
,Aggravated Assaults with a Firearm,15069716,4/1/15,,0,730  Mercer ST,,Crawford Roberts,2
,Aggravated Assaults with a Firearm,15070538,4/22/15,,21,149  Jucunda ST,,Knoxville,3
,Aggravated Assaults with a Firearm,15071546,4/24/15,,13,1343  Woods Run AV,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,15072174,4/25/15,,10,92  Sylvania AV,,Beltzhoover,3
,Aggravated Assaults with a Firearm,15073256,4/27/15,,1,123  Bausman ST,,Knoxville,3
,Aggravated Assaults with a Firearm,15073514,4/26/15,,20,311  Jacksonia ST,,Central North Side,1
,Aggravated Assaults with a Firearm,15073775,4/26/15,,14,1611  Brighton PL,,California Kirkbride,1
,Aggravated Assaults with a Firearm,15074215,4/28/15,,14,7  Verner CT,,Brighton Heights,1
,Aggravated Assaults with a Firearm,15074726,4/29/15,,8,2747  Bergman ST,,Sheraden,6
,Aggravated Assaults with a Firearm,15075069,4/29/15,,19, Plymouth ST &  Well ST,,Duquesne Heights,3
,Aggravated Assaults with a Firearm,15076622,5/2/15,,1,2601  Brownsville RD,,Carrick,3
,Aggravated Assaults with a Firearm,15077405,5/3/15,,4,2439  Bedford AV,,Bedford Dwellings,2
,Aggravated Assaults with a Firearm,15078761,5/4/15,,20, Moosehart ST &  Seagirt ST,,East Hills,5
,Aggravated Assaults with a Firearm,15079602,5/6/15,,10,1647  Fallowfield AV,,Beechview,6
,Aggravated Assaults with a Firearm,15079672,5/6/15,,12,6502  Shetland ST,,Larimer,5
,Aggravated Assaults with a Firearm,15080408,5/7/15,,11,S 24th ST &  Jane ST,,South Side Flats,3
,Aggravated Assaults with a Firearm,15081137,5/8/15,,11,196  Elmore ST,,Middle Hill,2
,Aggravated Assaults with a Firearm,15081214,5/8/15,,13,328  Minton ST,,Sheraden,6
,Aggravated Assaults with a Firearm,15081844,5/9/15,,2,2023  Lautner ST,,Troy Hill,1
,Aggravated Assaults with a Firearm,15082380,5/9/15,,23, Chartiers AV &  Middletown RD,,Chartiers City,6
,Aggravated Assaults with a Firearm,15083560,5/11/15,,17,2401  Bedford AV,,Bedford Dwellings,2
,Aggravated Assaults with a Firearm,15085659,5/14/15,,16,306  Shaler ST,,Duquesne Heights,3
,Aggravated Assaults with a Firearm,15085944,5/14/15,,22,4900  Glenwood AV,,Hazelwood,4
,Aggravated Assaults with a Firearm,15086348,5/15/15,,15, Brighton RD &  Harbison ST,,Brighton Heights,1
,Aggravated Assaults with a Firearm,15086431,5/15/15,,17,132  Chalfont ST,,Beltzhoover,3
,Aggravated Assaults with a Firearm,15086740,5/16/15,,1,9  Blanford CT,,East Liberty,5
,Aggravated Assaults with a Firearm,15087642,5/17/15,,11,218  Cutler ST,,Perry South,1
,Aggravated Assaults with a Firearm,15088662,5/18/15,,22,3  Esmond CT,,East Liberty,5
,Aggravated Assaults with a Firearm,15092360,5/23/15,,23,304  Bausman ST,,Squirrel Hill North,3
,Aggravated Assaults with a Firearm,15092654,5/24/15,,22,5202  Natrona WY,,Upper Lawrenceville,2
,Aggravated Assaults with a Firearm,15095040,5/28/15,,13, Charles ST &  Ibis WY,,Knoxville,3
,Aggravated Assaults with a Firearm,15095770,5/29/15,,13, Reed ST &  Addison ST,,Terrace Village,2
,Aggravated Assaults with a Firearm,15097806,6/1/15,,1, Dobson ST &  Downing ST,,Polish Hill,2
,Aggravated Assaults with a Firearm,15102059,6/6/15,,23,900  Liberty AV,,Central Business District,2
,Aggravated Assaults with a Firearm,15104743,5/25/15,,21,230  Davenport ST,,Middle Hill,2
,Aggravated Assaults with a Firearm,15106250,6/12/15,,16,2900  Stayton ST,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,15106697,6/13/15,,3,6219  Station ST,,North Oakland,5
,Aggravated Assaults with a Firearm,15108318,6/15/15,,15,427  St Joseph ST,,Mount Oliver,3
,Aggravated Assaults with a Firearm,15108516,6/15/15,,20, Sylvania AV &  Curtin AV,,Beltzhoover,3
,Aggravated Assaults with a Firearm,15110936,6/19/15,,1,515  Lincoln AV,,Larimer,5
,Aggravated Assaults with a Firearm,15111485,6/19/15,,18,7580  Kelly ST,,Homewood South,5
,Aggravated Assaults with a Firearm,15111620,6/19/15,,21,316 W Burgess ST,,Perry South,1
,Aggravated Assaults with a Firearm,15112437,6/20/15,,23,6214  St Marie ST,,East Liberty,5
,Aggravated Assaults with a Firearm,15113550,6/22/15,,11,6505  Hamilton AV,,Larimer,5
,Aggravated Assaults with a Firearm,15114598,6/23/15,,21,907  Crucible ST,,Elliott,6
,Aggravated Assaults with a Firearm,15117566,6/27/15,,19, Marshall AV &  Mannheim ST,,California Kirkbride,1
,Aggravated Assaults with a Firearm,15118173,6/28/15,,17,5011  Dearborn ST,,Garfield,5
,Aggravated Assaults with a Firearm,15118333,6/26/15,,22,543  Montague ST,,Middle Hill,2
,Aggravated Assaults with a Firearm,15121230,7/3/15,,0,500  Montooth ST,,Beltzhoover,3
,Aggravated Assaults with a Firearm,15121294,7/3/15,,1, Hot Metal ST & E Carson ST,,South Side Flats,3
,Aggravated Assaults with a Firearm,15121448,7/3/15,,8,649  Hillsboro ST,,Sheraden,6
,Aggravated Assaults with a Firearm,15121841,7/3/15,,10,317  Mathews WY,,Knoxville,3
,Aggravated Assaults with a Firearm,15122137,7/4/15,,2,4  Blanford CT,,East Liberty,5
,Aggravated Assaults with a Firearm,15122383,7/4/15,,15,31  Natchez ST,,Mount Washington,3
,Aggravated Assaults with a Firearm,15123397,7/5/15,,22, Evandale RD &  Mullins ST,,Marshall Shadeland,1
,Aggravated Assaults with a Firearm,15123826,7/6/15,,14,2421  Bedford AV,,Bedford Dwellings,2
,Aggravated Assaults with a Firearm,15124076,7/6/15,,20,2411  Bedford AV,,Bedford Dwellings,2
,Aggravated Assaults with a Firearm,15124245,7/7/15,,1,305  Allen AV,,Knoxville,3
,Aggravated Assaults with a Firearm,15127128,7/11/15,,1,65  Pasadena ST,,Mount Washington,3
,Aggravated Assaults with a Firearm,15127306,7/10/15,,23, Shiras AV &  Broadway AV,,Beechview,6
,Aggravated Assaults with a Firearm,15127849,7/12/15,,0,1014  Sheffield ST,,Manchester,1
,Aggravated Assaults with a Firearm,15128458,7/12/15,,21,3906  Perrysville AV,,Perry North,1
,Aggravated Assaults with a Firearm,15130228,7/14/15,,15,1075  Willet ST,,Crafton Heights,6
,Aggravated Assaults with a Firearm,15130777,7/16/15,,0,278  Lombard ST,,Crawford Roberts,2
,Aggravated Assaults with a Firearm,15134304,7/20/15,,19,1720  Centre AV,,Crawford Roberts,2
,Aggravated Assaults with a Firearm,15134890,7/21/15,,16,616  Chess ST,,Mount Washington,3
,Aggravated Assaults with a Firearm,15134904,7/21/15,,14,225 W Burgess ST,,Perry South,1
,Aggravated Assaults with a Firearm,15138667,7/26/15,,12,60  Millbridge ST,,Mount Washington,3
,Aggravated Assaults with a Firearm,15141024,7/29/15,,21,112  Sylvania AV,,Beltzhoover,3
,Aggravated Assaults with a Firearm,15141052,7/29/15,,22,600  Johnston AV,,Glen Hazel,4
,Aggravated Assaults with a Firearm,15141556,7/30/15,,16, Gertrude ST &  Glen Caladh ST,,Hazelwood,4
,Aggravated Assaults with a Firearm,15143891,7/29/15,,12,216  Kirk AV,,Carrick,3
,Aggravated Assaults with a Firearm,15145445,8/4/15,,20,1407  Clover ST,,South Side Slopes,3
,Aggravated Assaults with a Firearm,15145787,8/5/15,,2,2060  Webster AV,,Middle Hill,2
,Aggravated Assaults with a Firearm,15145830,8/5/15,,11,225  Elmore ST,,Terrace Village,2
,Aggravated Assaults with a Firearm,15146678,8/6/15,,5,1600  Sandusky CT,,Fineview,1
,Aggravated Assaults with a Firearm,15147616,8/7/15,,23,1954  Perrysville AV,,Perry South,1
,Aggravated Assaults with a Firearm,15148337,8/8/15,,23,1911  Berdella ST,,Elliott,6
,Aggravated Assaults with a Firearm,15149629,8/10/15,,20,404  Cedar AV,,East Allegheny,1
,Aggravated Assaults with a Firearm,15149849,8/11/15,,0,1810  Lowrie ST,,Troy Hill,1
,Aggravated Assaults with a Firearm,15150424,8/12/15,,0,E Carson ST & S 12th ST,,South Side Flats,3
,Aggravated Assaults with a Firearm,15151937,8/14/15,,4,3328  Fleming AV,,Brighton Heights,1
,Aggravated Assaults with a Firearm,15152679,8/15/15,,1,860  Freeland ST,,Allentown,3
,Aggravated Assaults with a Firearm,15152797,8/15/15,,1,737  Johnston AV,,Glen Hazel,4
,Aggravated Assaults with a Firearm,15153494,8/16/15,,4,3344  Brighton RD,,Brighton Heights,1
,Aggravated Assaults with a Firearm,15156005,8/19/15,,17,1831  Fahnestock ST,,East Hills,5
,Aggravated Assaults with a Firearm,15161636,8/27/15,,11, Larimer AV &  Mayflower ST,,Larimer,5
,Aggravated Assaults with a Firearm,15162200,8/28/15,,3,1422  Nixon ST,,Manchester,1
,Aggravated Assaults with a Firearm,15163632,8/29/15,,22,839  Johnston AV,,Glen Hazel,4
,Aggravated Assaults with a Firearm,15164165,9/10/15,,3,2253  Valera ST,,Carrick,3
,Aggravated Assaults with a Firearm,15165325,9/1/15,,3,2251  Brownsville RD,,Carrick,3
,Aggravated Assaults with a Firearm,15165989,9/1/15,,23,236  Burrows ST,,Terrace Village,2
,Aggravated Assaults with a Firearm,15166043,9/1/15,,22,3157  Ashlyn ST,,Sheraden,6
,Aggravated Assaults with a Firearm,15168353,9/5/15,,1,1723  Belleau DR,,East Allegheny,1
,Aggravated Assaults with a Firearm,15169737,9/6/15,,23, Grimes AV &  Dove WY,,Knoxville,3
,Aggravated Assaults with a Firearm,15169984,9/7/15,,11,1812  Niggel ST,,Terrace Village,2
,Aggravated Assaults with a Firearm,15170332,9/7/15,,21,200  Elmore ST,,Terrace Village,2
