VICTIM_ID,TYPE,CCR,DATE,TIME,HOUR,LOCATION,bing_type,bing_confidence,bing_latitude,combined_latitude,hand_latitude,bing_longitude,combined_longitude,hand_longitude,,mapquest_type,mapquest_class,mapquest_latitude,mapquest_longitude,CENSUS_TRACT,NEIGHBORHOOD,ZONE,WEAPON,,MOTIVE,VICTIM_RACE,VICTIM_SEX,VICTIM_AGE,ACTOR_CT.
,Non-fatal Shooting,10202060,8/12/10,,0,2175 Bentley DR,Address,High,40.44044919,40.44044919,,-79.97489311,-79.97489311,,,house,place,40.44021971,-79.97591094,,Central Business District,2,,Firearm,,,,,
,Non-fatal Shooting,10201168,8/10/10,,20,2151 Elmore SQ,Address,High,40.44201694,40.44201694,,-79.97669958,-79.97669958,,,house,place,40.44270764,-79.97715449,,Terrace Village,2,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10201314,8/10/10,,23,1613 Antrim ST,Address,High,40.47503662,40.47503662,,-80.03799438,-80.03799438,,,house,place,40.475208,-80.03785967,,Brighton Heights,1,,,,,,,
,Aggravated Assaults with a Firearm,10200276,8/9/10,,17,2269 Bedford AV,Address,High,40.44914693,40.44914693,,-79.97620538,-79.97620538,,,house,place,40.44926223,-79.97611773,,Bedford Dwellings,2,,,,,,,
,Aggravated Assaults with a Firearm,10200475,8/9/10,,21,1104 Woodland AV,Address,High,40.47001648,40.47001648,,-80.02635193,-80.02635193,,,residential,highway,40.4690771,-80.0300983,,Marshall Shadeland,1,,,,,,,
,Aggravated Assaults with a Firearm,10199721,8/8/10,,22,116 W Meyers ST,Address,High,40.39988327,40.39988327,,-79.99162292,-79.99162292,,,house,place,40.399757,-79.991566,,Carrick,3,,,,,,,
,Aggravated Assaults with a Firearm,10198802,8/7/10,,20,1100 Muldowney AV,Address,High,40.36852646,40.36852646,,-79.91732025,-79.91732025,,,house,place,40.368662,-79.917314,,Lincoln Place,4,,,,,,,
,Non-fatal Shooting,10197099,8/6/10,,2,2028 Grove ST,Address,High,40.44201225,40.44201225,,-79.97821502,-79.97821502,,,house,place,40.44163512,-79.97763363,,Terrace Village,2,,Firearm,,,,,
,Non-fatal Shooting,10197900,8/6/10,,21,660 First AV,Address,High,40.43504715,40.43504715,,-79.99598694,-79.99598694,,,courthouse,amenity,40.435787,-79.995734,,Terrace Village,2,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10197399,8/6/10,,11,3100 Ewart DR,Address,High,40.44879019,40.44879019,,-79.961472,-79.961472,,,house,place,40.448639,-79.961866,,Upper Hill,2,,,,,,,
,Non-fatal Shooting,10195974,8/4/10,,21,7200 Frankstown AV,Address,High,40.45730822,40.45730822,,-79.89613406,-79.89613406,,,house,place,40.457283,-79.896174,,Homewood South,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10194161,8/3/10,,0,54th ST & Kent WY,RoadIntersection,High,40.48151985,40.48151985,,-79.94944029,-79.94944029,,,,,,,,Upper Lawrenceville,2,,,,,,,
,Aggravated Assaults with a Firearm,10194461,8/3/10,,12,214 Reifert ST,Address,High,40.40803146,40.40803146,,-79.99280548,-79.99280548,,,house,place,40.40810446,-79.99249514,,Knoxville,3,,,,,,,
,Non-fatal Shooting,10194086,8/2/10,,22,N Homewood AV & Idlewild ST,RoadIntersection,High,40.45814976,40.45814976,,-79.89597984,-79.89597984,,,,,,,,Homewood North,5,,Firearm,,,,,
,Non-fatal Shooting,10188521,7/28/10,,1,3800 East ST,Address,High,40.48821397,40.48821397,,-80.01524158,-80.01524158,,,house,place,40.48823472,-80.01513659,,Perry North,1,,Firearm,,,,,
,Non-fatal Shooting,10188577,7/28/10,,3,7061 Forest WY,Address,High,40.458599,40.458599,,-79.898818,-79.898818,,,service,highway,40.4578092,-79.8961198,,Homewood North,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10189301,7/28/10,,22,1318 Superior AV,Address,High,40.468074,40.468074,,-80.0307,-80.0307,,,house,place,40.467938,-80.030731,,Marshall Shadeland,1,,,,,,,
,Aggravated Assaults with a Firearm,10186746,7/26/10,,5,2194 Elmore SQ,Address,High,40.44253863,40.44253863,,-79.97530013,-79.97530013,,,house,place,40.44238188,-79.97723652,,Terrace Village,2,,,,,,,
,Non-fatal Shooting,10186520,7/25/10,,20,2115 Park Hill DR,Address,High,40.45313263,40.45313263,,-79.87473297,-79.87473297,,,house,place,40.45354496,-79.87436894,,East Hills,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10186480,7/25/10,,20,7610 Bennett ST,Address,High,40.45463562,40.45463562,,-79.88990021,-79.88990021,,,house,place,40.45484452,-79.88992922,,Homewood South,5,,,,,,,
,Aggravated Assaults with a Firearm,10187262,7/25/10,,0,5719 East Liberty BL,Address,High,40.466995,40.466995,,-79.925354,-79.925354,,,,,,,,East Liberty,5,,,,,,,
,Aggravated Assaults with a Firearm,10184727,7/23/10,,21,1204 Woodland AV,Address,High,40.46971512,40.46971512,,-80.02768707,-80.02768707,,,house,place,40.46962066,-80.02765368,,Marshall Shadeland,1,,,,,,,
,Aggravated Assaults with a Firearm,10182934,7/22/10,,0,5316 Holmes ST,Address,High,40.48069382,40.48069382,,-79.94950867,-79.94950867,,,house,place,40.48059897,-79.9499058,,Upper Lawrenceville,2,,,,,,,
,Aggravated Assaults with a Firearm,10183656,7/22/10,,20,1926 Brownsville RD,Address,High,40.39513397,40.39513397,,-79.98709869,-79.98709869,,,house,place,40.39584349,-79.98727102,,Carrick,3,,,,,,,
,Aggravated Assaults with a Firearm,10182063,7/21/10,,2,805 Cherokee ST,Address,High,40.45155716,40.45155716,,-79.96053314,-79.96053314,,,house,place,40.45149711,-79.96061895,,Upper Hill,2,,,,,,,
,Aggravated Assaults with a Firearm,10182641,7/21/10,,18,5730 Interboro AV,Address,High,40.366111,40.366111,,-79.913215,-79.913215,,,house,place,40.36653333,-79.91332936,,Lincoln Place,4,,,,,,,
,Non-fatal Shooting,10181873,7/20/10,,21,500 Sickles ST,Address,High,40.44947052,40.44947052,,-79.88132477,-79.88132477,,,house,place,40.449518,-79.881546,,East Hills,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10181084,7/19/10,,22,1224 Denniston ST,Address,High,40.44736393,40.44736393,,-79.92020555,-79.92020555,,,house,place,40.4472011,-79.9205259,,Point Breeze,4,,,,,,,
,Non-fatal Shooting,10179589,7/18/10,,4,Wheeler ST & Frankstown AV,RoadIntersection,High,40.45540988,40.45540988,,-79.88444969,-79.88444969,,,,,,,,Homewood North,5,,Firearm,,,,,
,Non-fatal Shooting,10180081,7/18/10,,19,1700 Belleau DR,Address,High,40.46070255,40.46070255,,-80.00713125,-80.00713125,,,residential,highway,40.46125,-80.0073041,,Fineview,1,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10179373,7/18/10,,0,Frankstown AV & N Lang AV,RoadIntersection,High,40.45790032,40.45790032,,-79.89854001,-79.89854001,,,,,,,,Homewood North,5,,,,,,,
,Aggravated Assaults with a Firearm,10179478,7/18/10,,2,5100 Liberty AV,Address,High,40.458484,40.458484,,-79.943786,-79.943786,,,house,place,40.458674,-79.943659,,Bloomfield,5,,,,,,,
,Aggravated Assaults with a Firearm,10180259,7/18/10,,23,207 Herndon ST,Address,High,40.44328308,40.44328308,,-80.03663635,-80.03663635,,,house,place,40.44327635,-80.03641444,,Elliott,6,,,,,,,
,Aggravated Assaults with a Firearm,10178986,7/17/10,,15,500 Sickles ST,Address,High,40.44947052,40.44947052,,-79.88132477,-79.88132477,,,house,place,40.449518,-79.881546,,East Hills,5,,,,,,,
,Aggravated Assaults with a Firearm,10179210,7/17/10,,20,7803 Susquehanna ST,Address,High,40.45001221,40.45001221,,-79.88885498,-79.88885498,,,house,place,40.44986841,-79.88889632,,Homewood South,5,,,,,,,
,Non-fatal Shooting,10177067,7/15/10,,16,1901 Murray AV,Address,High,40.43551254,40.43551254,,-79.9222641,-79.9222641,,,supermarket,shop,40.4357099,-79.92254348,,Squirrel Hill South,4,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10174810,7/13/10,,1,4024 Perrysville AV,Address,High,40.491863,40.491863,,-80.020385,-80.020385,,,house,place,40.4918581,-80.0203946,,Perry North,1,,,,,,,
,Non-fatal Shooting,10173473,7/11/10,,13,2265 Bedford AV,Address,High,40.44911742,40.44911742,,-79.9762664,-79.9762664,,,house,place,40.44924104,-79.97616755,,Middle Hill,2,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10173155,7/11/10,,2,1592 Lincoln AV,Address,High,40.47009277,40.47009277,,-79.89310455,-79.89310455,,,house,place,40.4701844,-79.8931664,,Lincoln Lemington Belmar,5,,,,,,,
,Aggravated Assaults with a Firearm,10173210,7/11/10,,3,2340 EAST HILLS DR,Address,High,40.45539044,40.45539044,,-79.87089649,-79.87089649,,,house,place,40.45559455,-79.87080416,,East Hills,5,,,,,,,
,Non-fatal Shooting,10172116,7/10/10,,1,2277 Somers DR,Address,High,40.45001395,40.45001395,,-79.97630529,-79.97630529,,,house,place,40.44951884,-79.9771184,,Bedford Dwellings,2,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10172551,7/10/10,,14,7201 Frankstown AV,Address,High,40.457519,40.457519,,-79.896102,-79.896102,,,house,place,40.457441,-79.896112,,Homewood North,5,,,,,,,
,Non-fatal Shooting,10170720,7/8/10,,18,Fulton ST & Juniata ST,RoadIntersection,High,40.45711044,40.45711044,,-80.02571355,-80.02571355,,,,,,,,Manchester,1,,Firearm,,,,,
,Non-fatal Shooting,10171003,7/8/10,,22,Frankstown AV & Oakwood ST,RoadIntersection,High,40.4550498,40.4550498,,-79.88594972,-79.88594972,,,,,,,,Shadyside,4,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10170067,7/8/10,,2,3038 ARLINGTON AV,Address,High,40.4174915,40.4174915,,-79.9645894,-79.9645894,,,house,place,40.41739335,-79.96480571,,Arlington Heights,3,,,,,,,
,Non-fatal Shooting,10167277,7/5/10,,4,N Lang AV & Hermitage ST,RoadIntersection,High,40.46071878,40.46071878,,-79.89751003,-79.89751003,,,,,,,,Homewood North,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10166336,7/4/10,,5,3385 W Prospect AV,Address,High,40.446472,40.446472,,-80.079948,-80.079948,,,,,,,,Fairywood,6,,,,,,,
,Aggravated Assaults with a Firearm,10166460,7/4/10,,11,1050 Silverdale ST,Address,High,40.45764923,40.45764923,,-79.88053894,-79.88053894,,,house,place,40.45745198,-79.88069425,,Homewood North,5,,,,,,,
,Aggravated Assaults with a Firearm,10166471,7/4/10,,11,1019 Pennsylvania AV,Address,High,40.4418084,40.4418084,,-79.87894714,-79.87894714,,,house,place,40.45505433,-80.02039611,,Manchester,1,,,,,,,
,Aggravated Assaults with a Firearm,10167157,7/4/10,,21,2760 Bergman ST,Address,High,40.45359802,40.45359802,,-80.05172729,-80.05172729,,,house,place,40.45364794,-80.05193817,,Sheraden,6,,,,,,,
,Non-fatal Shooting,10166065,7/3/10,,23,1st ST & Wood ST,RoadIntersection,High,40.43790943,40.43790943,,-80.00234925,-80.00234925,,,,,,,,Central Business District,2,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10165009,7/2/10,,21,229 Shetland ST,Address,High,40.46396637,40.46396637,,-79.90940094,-79.90940094,,,house,place,40.4639654,-79.9093986,,Larimer,5,,,,,,,
,Non-fatal Shooting,10161700,6/29/10,,18,2800 Shadeland AV,Address,High,40.46995349,40.46995349,,-80.03034711,-80.03034711,,,house,place,40.469911,-80.030234,,Marshall Shadeland,1,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10161018,6/29/10,,0,3123 Cordell PL,Address,High,40.41799374,40.41799374,,-79.96293448,-79.96293448,,,house,place,40.41792417,-79.96326189,,Arlington Heights,3,,,,,,,
,Non-fatal Shooting,10160778,6/28/10,,19,1125 Sutherland ST,Address,High,40.45375824,40.45375824,,-80.06208801,-80.06208801,,,house,place,40.453809,-80.062243,,Sheraden,6,,Firearm,,,,,
,Non-fatal Shooting,10161495,6/28/10,,21,1600 Brighton PL,Address,High,40.45795059,40.45795059,,-80.01686096,-80.01686096,,,house,place,40.4579,-80.017057,,California Kirkbride,1,,Firearm,,,,,
,Non-fatal Shooting,10158523,6/26/10,,3,2100 Park Hill DR,Address,High,40.45259356,40.45259356,,-79.87378456,-79.87378456,,,house,place,40.45401,-79.873967,,East Hills,5,,Firearm,,,,,
,Non-fatal Shooting,10157123,6/24/10,,21,7125 Churchland ST,Address,High,40.47092056,40.47092056,,-79.89587402,-79.89587402,,,house,place,40.47087256,-79.89612472,,Lincoln Lemington Belmar,5,,Firearm,,,,,
,Non-fatal Shooting,10157223,6/24/10,,23,Wilson AV & Perrysville AV,RoadIntersection,High,40.46365969,40.46365969,,-80.01231998,-80.01231998,,,,,,,,Perry South,1,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10156475,6/24/10,,10,529 Mt Pleasant RD,Address,High,40.47791228,40.47791228,,-80.00025742,-80.00025742,,,house,place,40.4779151,-79.9999856,,Northview Heights,1,,,,,,,
,Aggravated Assaults with a Firearm,10157077,6/24/10,,20,3149 Cordell PL,Address,High,40.41801319,40.41801319,,-79.96285737,-79.96285737,,,house,place,40.41798571,-79.96306743,,Arlington Heights,3,,,,,,,
,Non-fatal Shooting,10156750,6/23/10,,1,541 Brushton AV,Address,High,40.451255,40.451255,,-79.89038,-79.89038,,,house,place,40.4510735,-79.890307,,Homewood North,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10156190,6/23/10,,23,1254 Dickson ST,Address,High,40.4700737,40.4700737,,-80.02962494,-80.02962494,,,house,place,40.47004193,-80.029335,,Marshall Shadeland,1,,,,,,,
,Non-fatal Shooting,10154305,6/22/10,,1,2400 Chauncey DR,Address,High,40.4499536,40.4499536,,-79.97463092,-79.97463092,,,house,place,40.449951,-79.974591,,Bedford Dwellings,2,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10154774,6/22/10,,16,Hamilton AV & Brushton AV,RoadIntersection,High,40.45272969,40.45272969,,-79.88919988,-79.88919988,,,,,,,,Homewood South,5,,,,,,,
,Aggravated Assaults with a Firearm,10155157,6/22/10,,22,7800 Susquehanna ST,Address,High,40.44913101,40.44913101,,-79.88891602,-79.88891602,,,house,place,40.44968782,-79.88889548,,Homewood North,5,,,,,,,
,Aggravated Assaults with a Firearm,10154236,6/21/10,,23,Frankstown AV & Brushton AV,RoadIntersection,High,40.45551986,40.45551986,,-79.88810018,-79.88810018,,,,,,,,Homewood North,5,,,,,,,
,Non-fatal Shooting,10151607,6/19/10,,3,351 Stanhope ST,Address,High,40.4633522,40.4633522,,-80.05622864,-80.05622864,,,house,place,40.4637214,-80.05602944,,Esplen,6,,Firearm,,,,,
,Non-fatal Shooting,10152041,6/19/10,,17,7006 Monticello ST,Address,High,40.4601059,40.4601059,,-79.90007019,-79.90007019,,,house,place,40.46020705,-79.90012757,,Homewood North,5,,Firearm,,,,,
,Non-fatal Shooting,10149893,6/17/10,,16,1100 N Murtland ST,Address,High,40.46039963,40.46039963,,-79.90010071,-79.90010071,,,house,place,40.460448,-79.90024,,Homewood North,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10150085,6/17/10,,20,7068 frankstown AV,Address,High,40.45804985,40.45804985,,-79.8994077,-79.8994077,,,house,place,40.45801704,-79.89941111,,Homewood North,5,,,,,,,
,Non-fatal Shooting,10147356,6/15/10,,1,7101 Frankstown AV,Address,High,40.458095,40.458095,,-79.898277,-79.898277,,,house,place,40.457949,-79.898342,,Homewood North,5,,Firearm,,,,,
,Non-fatal Shooting,10147676,6/15/10,,14,Zara ST & Ibis WY,RoadIntersection,High,40.41591033,40.41591033,,-79.98860992,-79.98860992,,,,,,,,Knoxville,3,,Firearm,,,,,
,Non-fatal Shooting,10147856,6/15/10,,17,600 E Warrington AV,Address,High,40.4215126,40.4215126,,-79.99720764,-79.99720764,,,house,place,40.421589,-79.997223,,Allentown,3,,Firearm,,,,,
,Non-fatal Shooting,10148044,6/15/10,,20,511 Junilla ST,Address,High,40.44656372,40.44656372,,-79.97117615,-79.97117615,,,house,place,40.44653758,-79.97098975,,Middle Hill,2,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10146652,6/14/10,,11,111 Tecumseh ST,Address,High,40.40872939,40.40872939,,-79.94304188,-79.94304188,,,house,place,40.40877,-79.94306,,Hazelwood,4,,,,,,,
,Aggravated Assaults with a Firearm,10144766,6/12/10,,3,2040 Brownsville RD,Address,High,40.39405435,40.39405435,,-79.98645477,-79.98645477,,,house,place,40.39381229,-79.98652878,,Carrick,3,,,,,,,
,Aggravated Assaults with a Firearm,10143706,6/11/10,,4,4745 Juniper ST,Address,High,40.45806122,40.45806122,,-79.95108032,-79.95108032,,,house,place,40.45860718,-79.95229014,,Bloomfield,5,,,,,,,
,Aggravated Assaults with a Firearm,10144546,6/11/10,,23,2228 East Hills DR,Address,High,40.45442753,40.45442753,,-79.87239517,-79.87239517,,,house,place,40.45440952,-79.87229366,,Homewood North,5,,,,,,,
,Aggravated Assaults with a Firearm,10143058,6/10/10,,15,521 Ormsby AV,Address,High,40.41303635,40.41303635,,-79.97820282,-79.97820282,,,,,,,,Mount Oliver,3,,,,,,,
,Aggravated Assaults with a Firearm,10143257,6/10/10,,18,Herron AV & Webster AV,RoadIntersection,High,40.45288995,40.45288995,,-79.9649401,-79.9649401,,,,,,,,Upper Hill,2,,,,,,,
,Aggravated Assaults with a Firearm,10141909,6/9/10,,12,2509 N Charles ST,Address,High,40.46697624,40.46697624,,-80.01858763,-80.01858763,,,house,place,40.4670962,-80.0184938,,Perry South,1,,,,,,,
,Non-fatal Shooting,10139637,6/7/10,,0,1723 Belleau DR,Address,High,40.4610499,40.4610499,,-80.00732638,-80.00732638,,,house,place,40.46086253,-80.00710061,,Fineview,1,,Firearm,,,,,
,Non-fatal Shooting,10140312,6/7/10,,18,975 Maple CT,Address,High,40.36869206,40.36869206,,-80.01756035,-80.01756035,,,,,,,,Crafton Heights,6,,Firearm,,,,,
,Non-fatal Shooting,10140489,6/7/10,,22,Lorenz AV & Fredonia ST,RoadIntersection,High,40.44373021,40.44373021,,-80.04102968,-80.04102968,,,,,,,,Elliott,6,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10140412,6/7/10,,20,1364 Harlow ST,Address,High,40.45856094,40.45856094,,-80.07067871,-80.07067871,,,house,place,40.45865235,-80.07092321,,Chartiers City,6,,,,,,,
,Non-fatal Shooting,10139499,6/6/10,,21,7222 Everton ST,Address,High,40.46291269,40.46291269,,-79.89242189,-79.89242189,,,house,place,40.4628063,-79.8926849,,Lincoln Lemington Belmar,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10138742,6/6/10,,0,958 Woodlow ST,Address,High,40.44595107,40.44595107,,-80.05222052,-80.05222052,,,house,place,40.44652489,-80.05178299,,Crafton Heights,6,,,,,,,
,Aggravated Assaults with a Firearm,10138745,6/6/10,,0,958 Woodlow ST,Address,High,40.44595107,40.44595107,,-80.05222052,-80.05222052,,,house,place,40.44652489,-80.05178299,,Crafton Heights,6,,,,,,,
,Aggravated Assaults with a Firearm,10138788,6/6/10,,1,27 Marne WY,Address,High,40.4235878,40.4235878,,-80.01309204,-80.01309204,,,house,place,40.42379288,-80.01286068,,Mount Washington,3,,,,,,,
,Aggravated Assaults with a Firearm,10139507,6/6/10,,21,1305 Fulton ST,Address,High,40.45399094,40.45399094,,-80.02481079,-80.02481079,,,house,place,40.45397994,-80.02475194,,Manchester,1,,,,,,,
,Aggravated Assaults with a Firearm,10138484,6/5/10,,19,Deary ST & Larimer AV,RoadIntersection,High,40.46788014,40.46788014,,-79.9071499,-79.9071499,,,,,,,,Lincoln Lemington Belmar,5,,,,,,,
,Non-fatal Shooting,10135701,6/3/10,,2,2733 Patterson ST,Address,High,40.41896057,40.41896057,,-79.96948242,-79.96948242,,,house,place,40.41895308,-79.96989367,,South Side Slopes,3,,Firearm,,,,,
,Non-fatal Shooting,10136602,6/3/10,,23,9 Blanford CT,Address,High,40.46115652,40.46115652,,-79.91996951,-79.91996951,,,footway,highway,40.4608972,-79.9190268,,East Liberty,5,,Firearm,,,,,
,Non-fatal Shooting,10135120,6/2/10,,15,425 Climax ST,Address,High,40.42018127,40.42018127,,-79.99942017,-79.99942017,,,house,place,40.420053,-79.9995565,,Beltzhoover,3,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10135179,6/2/10,,16,Fountain ST & Loraine ST,RoadIntersection,High,40.45903465,40.45903465,,-80.00638854,-80.00638854,,,,,,,,Fineview,1,,,,,,,
,Non-fatal Shooting,10131923,5/29/10,,22,2171 Elmore SQ,Address,High,40.44231802,40.44231802,,-79.97563541,-79.97563541,,,house,place,40.44262195,-79.97723324,,Terrace Village,2,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10130457,5/28/10,,15,1400 Hoff ST,RoadBlock,Medium,40.46207047,40.46207047,,-79.98406982,-79.98406982,,,residential,highway,40.4615653,-79.9839713,,Troy Hill,1,,,,,,,
,Aggravated Assaults with a Firearm,10130817,5/28/10,,15,5516 Baywood ST,Address,High,40.47100449,40.47100449,,-79.9284668,-79.9284668,,,house,place,40.4710404,-79.9284474,,East Liberty,5,,,,,,,
,Non-fatal Shooting,10128848,5/27/10,,0,538.5 N Murtland ST,PopulatedPlace,Medium,40.43833923,40.43833923,,-79.99746704,-79.99746704,,,residential,highway,40.4524166,-79.9045418,,Homewood West,5,,Firearm,,,,,
,Non-fatal Shooting,10129360,5/27/10,,14,7215 Hermitage ST,Address,High,40.46020889,40.46020889,,-79.89440918,-79.89440918,,,house,place,40.46017709,-79.89476065,,Homewood North,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10128928,5/27/10,,2,2303 East Hills DR,Address,High,40.45525365,40.45525365,,-79.871099,-79.871099,,,house,place,40.455592,-79.871025,,East Hills,5,,,,,,,
,Aggravated Assaults with a Firearm,10129067,5/27/10,,4,1307 Spring Garden AV,Address,High,40.460605,40.460605,,-79.988327,-79.988327,,,tertiary,highway,40.4764516,-79.9895694,,Spring Garden,1,,,,,,,
,Non-fatal Shooting,10128342,5/26/10,,15,2631 Linwood AV,Address,High,40.47108459,40.47108459,,-80.01469421,-80.01469421,,,house,place,40.47112523,-80.01448182,,Perry South,1,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10128101,5/26/10,,5,2011 bentley DR,Address,High,40.44241056,40.44241056,,-79.9778033,-79.9778033,,,house,place,40.44203703,-79.97886302,,Terrace Village,2,,,,,,,
,Non-fatal Shooting,10127426,5/25/10,,18,6250 Auburn ST,Address,High,40.46522945,40.46522945,,-79.91777077,-79.91777077,,,house,place,40.4654168,-79.9181596,,Larimer,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,10130151,5/25/10,,0,212 Climax ST,Address,High,40.41932678,40.41932678,,-80.00379181,-80.00379181,,,house,place,40.41941244,-80.00396438,,Beltzhoover,3,,,,,,,
,Non-fatal Shooting,10125895,5/24/10,,3,1601 Penn AV,Address,Medium,40.44904327,40.44904327,,-79.98757172,-79.98757172,,,house,place,40.448959,-79.987446,,Strip District,2,,Firearm,,,,,
